chromosom bin.start bin.end log
chr1 1 50000 NaN
chr1 50001 100000 0.106090435198444
chr1 100001 150000 -0.50535109360869
chr1 150001 200000 NaN
chr1 200001 250000 NaN
chr1 250001 300000 NaN
chr1 300001 350000 NaN
chr1 350001 400000 NaN
chr1 400001 450000 NaN
chr1 450001 500000 NaN
chr1 500001 550000 NaN
chr1 550001 600000 1.22053219012276
chr1 600001 650000 -Inf
chr1 650001 700000 Inf
chr1 700001 750000 -0.146921590913722
chr1 750001 800000 0.259895502082777
chr1 800001 850000 -0.0517158399285778
chr1 850001 900000 -0.121719794441025
chr1 900001 950000 0.115441927588936
chr1 950001 1000000 0.129841202829725
chr1 1000001 1050000 0.236183437713031
chr1 1050001 1100000 -0.0549270847142845
chr1 1100001 1150000 -0.24133836159734
chr1 1150001 1200000 -0.0365588281180954
chr1 1200001 1250000 0.0502153593537812
chr1 1250001 1300000 0.123437822615051
chr1 1300001 1350000 0.0405553521918796
chr1 1350001 1400000 0.0619915623295842
chr1 1400001 1450000 -0.010126369910388
chr1 1450001 1500000 -0.0796015721519154
chr1 1500001 1550000 0.0674230325104456
chr1 1550001 1600000 -0.188276311231394
chr1 1600001 1650000 0.122777913084891
chr1 1650001 1700000 -0.175992237322079
chr1 1700001 1750000 0.0469138694300999
chr1 1750001 1800000 -0.0976563710926456
chr1 1800001 1850000 0.0182814085894664
chr1 1850001 1900000 -0.181722840409056
chr1 1900001 1950000 -0.121295777057628
chr1 1950001 2000000 0.10151446511164
chr1 2000001 2050000 -0.118770337161719
chr1 2050001 2100000 0.142725971715824
chr1 2100001 2150000 -0.0202855133873218
chr1 2150001 2200000 0.179282585603802
chr1 2200001 2250000 0.0191278171613268
chr1 2250001 2300000 0.00231630521654801
chr1 2300001 2350000 -0.1321974274141
chr1 2350001 2400000 -0.2652424890371
chr1 2400001 2450000 -0.0556579217495291
chr1 2450001 2500000 0.248646657517731
chr1 2500001 2550000 0.230203067119127
chr1 2550001 2600000 -0.197811215563493
chr1 2600001 2650000 NaN
chr1 2650001 2700000 NaN
chr1 2700001 2750000 0.0786187095112629
chr1 2750001 2800000 -0.138642217919741
chr1 2800001 2850000 0.0169541720693099
chr1 2850001 2900000 -0.139808244725333
chr1 2900001 2950000 0.218683886042208
chr1 2950001 3000000 0.0108868580491199
chr1 3000001 3050000 0.0430865561083003
chr1 3050001 3100000 0.236725392331598
chr1 3100001 3150000 -0.0234155171522654
chr1 3150001 3200000 0.0112529223978596
chr1 3200001 3250000 0.126377407542572
chr1 3250001 3300000 0.118829576243591
chr1 3300001 3350000 0.181144142949697
chr1 3350001 3400000 0.0549808067012103
chr1 3400001 3450000 0.0791869651422361
chr1 3450001 3500000 -0.106709679983824
chr1 3500001 3550000 0.007577020521901
chr1 3550001 3600000 0.0866287844977768
chr1 3600001 3650000 0.0264334781457807
chr1 3650001 3700000 -0.122637529201371
