chr1		50001		100000		-0.124142386784012
chr1		100001		150000		0.211528188484175
chr1		550001		600000		-1.36108311668962
chr1		600001		650000		-0.342430409787724
chr1		700001		750000		-1.03122251320978
chr1		750001		800000		-0.599531884245136
chr1		800001		850000		-0.610832115300702
chr1		850001		900000		-0.806713236211716
chr1		900001		950000		-0.802122860006453
chr1		950001		1000000		-0.318939556832794
chr1		1000001		1050000		-0.82815460788366
chr1		1050001		1100000		-0.835557168192304
chr1		1100001		1150000		-0.879697887271789
chr1		1150001		1200000		-0.603335954247889
chr1		1200001		1250000		-0.739741109672657
chr1		1250001		1300000		-0.661850814666257
chr1		1300001		1350000		-0.871609219951594
chr1		1350001		1400000		-0.689351849771407
chr1		1400001		1450000		-0.79507838676609
chr1		1450001		1500000		-0.744789960137803
chr1		1500001		1550000		-0.734891916246257
chr1		1550001		1600000		-0.738083482485239
chr1		1600001		1650000		-0.644715869996124
chr1		1650001		1700000		-0.785608319369375
chr1		1700001		1750000		-0.576425833272417
chr1		1750001		1800000		-0.82074868612752
chr1		1800001		1850000		-0.61569506104614
chr1		1850001		1900000		-0.853443501238477
chr1		1900001		1950000		-0.646218725974612
chr1		1950001		2000000		-0.86518969094144
chr1		2000001		2050000		-0.566552832509603
chr1		2050001		2100000		-0.703003297570527
chr1		2100001		2150000		-0.849368784043126
chr1		2150001		2200000		-0.587836237182638
chr1		2200001		2250000		-0.895582039580241
chr1		2250001		2300000		-0.93116257681207
chr1		2300001		2350000		-0.63720687929921
chr1		2350001		2400000		-0.50335500071653
chr1		2400001		2450000		-0.801712054662849
chr1		2450001		2500000		-0.612721112879683
chr1		2500001		2550000		-0.605411050880245
chr1		2550001		2600000		-0.617212127524449
chr1		2700001		2750000		-0.728401995009644
chr1		2750001		2800000		-0.549469960474125
chr1		2800001		2850000		-0.920438443417917
chr1		2850001		2900000		-0.615485864873631
chr1		2900001		2950000		-0.671813058212213
chr1		2950001		3000000		-0.730780076651427
chr1		3000001		3050000		-0.712688679292936
chr1		3050001		3100000		-0.740282787905448
chr1		3100001		3150000		-0.759347490017472
chr1		3150001		3200000		-0.640772408783304
chr1		3200001		3250000		-0.526085497931402
chr1		3250001		3300000		-0.830511459053241
chr1		3300001		3350000		-0.599181705797482
chr1		3350001		3400000		-0.518006632363001
chr1		3400001		3450000		-0.650752041252744
chr1		3450001		3500000		-0.64138076648712
chr1		3500001		3550000		-0.584748788298558
chr1		3550001		3600000		-0.839844123020444
chr1		3600001		3650000		-0.583964844149937
chr1		3650001		3700000		-0.765055050843134
chr1		3700001		3750000		-0.777267035157461
chr1		3750001		3800000		-0.571191597498123
chr1		4000001		4050000		-0.305159532433954
chr1		4050001		4100000		-0.559382307926347
chr1		4100001		4150000		-0.459709743412176
