chr1		50001		100000		-0.497126009495593
chr1		100001		150000		1.00523234754515
chr1		550001		600000		0.0492565854916256
chr1		600001		650000		-2.20336680058881
chr1		650001		700000		1.3619252023444
chr1		700001		750000		-0.256459499771757
chr1		750001		800000		0.437606990442345
chr1		800001		850000		0.187498349722561
chr1		850001		900000		0.155827380244346
chr1		900001		950000		-0.0862847652335364
chr1		950001		1000000		0.100250116661541
chr1		1000001		1050000		-0.0463541914688733
chr1		1050001		1100000		0.103672948238445
chr1		1100001		1150000		0.0951598638070343
chr1		1150001		1200000		0.0971586503664648
chr1		1200001		1250000		0.235832118782661
chr1		1250001		1300000		0.0641866105954582
chr1		1300001		1350000		0.134745252409678
chr1		1350001		1400000		0.200889109118143
chr1		1400001		1450000		0.122658181122568
chr1		1450001		1500000		0.143613451606678
chr1		1500001		1550000		-0.11420801091014
chr1		1550001		1600000		0.00301246930131809
chr1		1600001		1650000		-0.0956310934143243
chr1		1650001		1700000		0.0636416289613558
chr1		1700001		1750000		0.198658407422704
chr1		1750001		1800000		0.0360286650481431
chr1		1800001		1850000		0.125111384213581
chr1		1850001		1900000		0.0794108711203119
chr1		1900001		1950000		0.156177585283682
chr1		1950001		2000000		-0.0881064547837444
chr1		2000001		2050000		0.0892749609879909
chr1		2050001		2100000		0.163650840501509
chr1		2100001		2150000		0.0761611098850911
chr1		2150001		2200000		0.182809225497758
chr1		2200001		2250000		0.0492079652299511
chr1		2250001		2300000		0.095877430743039
chr1		2300001		2350000		0.0529967952487857
chr1		2350001		2400000		0.0881590143376271
chr1		2400001		2450000		0.234274240023312
chr1		2450001		2500000		-0.00536290514611331
chr1		2500001		2550000		0.178732085512342
chr1		2550001		2600000		0.157581410376821
chr1		2700001		2750000		0.0955255801525178
chr1		2750001		2800000		0.20532147545583
chr1		2800001		2850000		-0.0122760374065478
chr1		2850001		2900000		0.0364638954049956
chr1		2900001		2950000		0.171007697943712
chr1		2950001		3000000		0.138806792296605
chr1		3000001		3050000		0.134227317063688
chr1		3050001		3100000		0.227882273560826
chr1		3100001		3150000		-0.00689448674432271
chr1		3150001		3200000		-0.0417616269609126
chr1		3200001		3250000		0.0777800853863247
chr1		3250001		3300000		0.106809048149245
chr1		3300001		3350000		0.0932324242915671
chr1		3350001		3400000		0.0127489745403444
chr1		3400001		3450000		0.287209681550746
chr1		3450001		3500000		0.233602678652066
chr1		3500001		3550000		0.504469294329917
chr1		3550001		3600000		0.27341156056829
chr1		3600001		3650000		-0.0282652552240476
chr1		3650001		3700000		0.0812251459169628
chr1		3700001		3750000		0.0190437881667433
chr1		3750001		3800000		0.0601413220234331
chr1		4000001		4050000		-0.0373748057586333
chr1		4050001		4100000		-0.172398879071004
chr1		4100001		4150000		0.0200995095579557
chr1		4150001		4200000		0.197847425003221
chr1		4200001		4250000		0.0276675368492191
chr1		4250001		4300000		0.114961968880534
chr1		4300001		4350000		0.160368549132653
chr1		4350001		4400000		0.067416610723287
chr1		4400001		4450000		0.242260357630015
chr1		4450001		4500000		-0.00731125567614946
chr1		4500001		4550000		-0.180262486916288
chr1		4550001		4600000		0.0672565158050293
chr1		4600001		4650000		0.124672817558611
chr1		4650001		4700000		0.15953714856473
chr1		4700001		4750000		0.1097430153912
chr1		4750001		4800000		-0.00699747003068088
chr1		4800001		4850000		0.0909821262937955
chr1		4850001		4900000		0.00027464802276826
chr1		4900001		4950000		-0.181966043105957
chr1		4950001		5000000		-0.133109747163627
chr1		5000001		5050000		-0.0378362016506058
chr1		5050001		5100000		0.132375112661964
chr1		5100001		5150000		-0.0584462863869157
chr1		5150001		5200000		0.0122964383328606
chr1		5200001		5250000		0.0896436105475037
chr1		5250001		5300000		0.125624568519379
chr1		5300001		5350000		0.105540995395334
chr1		5350001		5400000		0.0364101022873109
chr1		5400001		5450000		-0.0653829260249909
chr1		5450001		5500000		0.116938557103924
chr1		5500001		5550000		0.2916482981632
chr1		5550001		5600000		0.182963536182114
chr1		5600001		5650000		-0.0078667546504441
chr1		5650001		5700000		0.0582685335480168
chr1		5700001		5750000		0.0518354913333542
chr1		5750001		5800000		0.178037458000078
chr1		5800001		5850000		-0.0447838698495619
chr1		5850001		5900000		-0.169028203885607
chr1		5900001		5950000		0.170236775364153
chr1		5950001		6000000		0.137775414600701
chr1		6000001		6050000		0.0143067367993134
chr1		6050001		6100000		0.151982220377483
chr1		6100001		6150000		0.0517731515409863
chr1		6150001		6200000		0.129796183747837
chr1		6200001		6250000		0.0175518558086433
chr1		6250001		6300000		-0.0122153798639645
chr1		6300001		6350000		-0.13885645467359
chr1		6350001		6400000		0.154936220230454
chr1		6400001		6450000		-0.0806034337607224
chr1		6450001		6500000		0.125529399660776
chr1		6500001		6550000		-0.0999113842378062
chr1		6550001		6600000		-0.0787463781820112
chr1		6600001		6650000		0.312696891217977
chr1		6650001		6700000		0.122067777244254
chr1		6700001		6750000		0.0629712369250857
chr1		6750001		6800000		-0.151826041692013
chr1		6800001		6850000		0.0172856382859501
chr1		6850001		6900000		0.0346973516684454
chr1		6900001		6950000		0.0318698541225121
chr1		6950001		7000000		0.0311035348600427
chr1		7000001		7050000		-0.0172471832087541
chr1		7050001		7100000		0.1254385926941
chr1		7100001		7150000		0.0606960625430891
chr1		7150001		7200000		-0.141625081928781
chr1		7200001		7250000		-0.143848302678817
chr1		7250001		7300000		0.331496812758586
chr1		7300001		7350000		-0.0904791538351512
chr1		7350001		7400000		0.114749361799664
chr1		7400001		7450000		0.134235236837701
chr1		7450001		7500000		-0.110926551992955
chr1		7500001		7550000		0.0867471422399135
chr1		7550001		7600000		-0.0687369011731985
chr1		7600001		7650000		0.017759300017313
chr1		7650001		7700000		0.0237898858000254
chr1		7700001		7750000		0.0657503685712809
chr1		7750001		7800000		-0.00398555065855016
chr1		7800001		7850000		0.125800508745581
chr1		7850001		7900000		0.0845777594507597
chr1		7900001		7950000		0.214861246126492
chr1		7950001		8000000		0.253921447689716
chr1		8000001		8050000		0.0944773980475136
chr1		8050001		8100000		0.0433544967832016
chr1		8100001		8150000		0.0110466573550522
chr1		8150001		8200000		0.187531162199709
chr1		8200001		8250000		-0.157560068188125
chr1		8250001		8300000		0.18669710815523
chr1		8300001		8350000		-0.130643991663297
chr1		8350001		8400000		-0.0907455302026699
chr1		8400001		8450000		0.187384998316158
chr1		8450001		8500000		0.047377292403044
chr1		8500001		8550000		0.0509412156605658
chr1		8550001		8600000		0.186721296824786
chr1		8600001		8650000		0.0361331646661767
chr1		8650001		8700000		0.116781742598325
chr1		8700001		8750000		0.231146305800583
chr1		8750001		8800000		0.0437244400473648
chr1		8800001		8850000		-0.0376958859998488
chr1		8850001		8900000		0.204271449059975
chr1		8900001		8950000		0.150059380288656
chr1		8950001		9000000		0.265073404491565
chr1		9000001		9050000		-0.0475251015638159
chr1		9050001		9100000		0.0430864475855582
chr1		9100001		9150000		0.136611379869557
chr1		9150001		9200000		-0.0411144462811966
chr1		9200001		9250000		0.174072955877426
chr1		9250001		9300000		0.0581456485396258
chr1		9300001		9350000		0.276941640889663
chr1		9350001		9400000		0.00822803554775547
chr1		9400001		9450000		0.141881791507882
chr1		9450001		9500000		-0.051231240014645
chr1		9500001		9550000		0.211539778719321
chr1		9550001		9600000		-0.0603509045368135
chr1		9600001		9650000		0.0457021114656049
chr1		9650001		9700000		0.102955305483516
chr1		9700001		9750000		-0.0571008868082347
chr1		9750001		9800000		0.0767222311730236
chr1		9800001		9850000		0.0926102473587978
chr1		9850001		9900000		-0.0862689231909881
chr1		9900001		9950000		0.0346603568762463
chr1		9950001		10000000		0.239834748434955
chr1		10000001		10050000		0.14371255019487
chr1		10050001		10100000		0.215248720293043
chr1		10100001		10150000		0.0326794470000365
chr1		10150001		10200000		0.186182917044736
chr1		10200001		10250000		0.105701963181551
chr1		10250001		10300000		0.169345389900774
chr1		10300001		10350000		-0.0335186457405875
chr1		10350001		10400000		-0.0304627736710597
chr1		10400001		10450000		0.204532965335915
chr1		10450001		10500000		-0.0330842157322263
chr1		10500001		10550000		0.0203914836658884
