chr1		50001		100000		0.997943369137327
chr1		100001		150000		0.346099283761711
chr1		550001		600000		-0.0655530283985192
chr1		600001		650000		0.929945579366537
chr1		650001		700000		-0.0700544206334585
chr1		700001		750000		-0.652493991464978
chr1		750001		800000		-0.334357129881586
chr1		800001		850000		-0.215513415049257
chr1		850001		900000		-0.469582435463656
chr1		900001		950000		-0.106032941964108
chr1		950001		1000000		-0.334459272811731
chr1		1000001		1050000		-0.24102163278012
chr1		1050001		1100000		-0.357791341128097
chr1		1100001		1150000		-0.155603393311887
chr1		1150001		1200000		-0.391146044936813
chr1		1200001		1250000		-0.13555846560959
chr1		1250001		1300000		-0.400981559340324
chr1		1300001		1350000		-0.384802929032037
chr1		1350001		1400000		-0.209280459671037
chr1		1400001		1450000		-0.380536693302229
chr1		1450001		1500000		-0.351288202499008
chr1		1500001		1550000		-0.429894512336463
chr1		1550001		1600000		-0.482685422205204
chr1		1600001		1650000		-0.406730683572526
chr1		1650001		1700000		-0.216384867237284
chr1		1700001		1750000		-0.445313147137516
chr1		1750001		1800000		-0.318456520037102
chr1		1800001		1850000		-0.370362934688584
chr1		1850001		1900000		-0.240308731300425
chr1		1900001		1950000		-0.259990808086919
chr1		1950001		2000000		-0.335008725660485
chr1		2000001		2050000		-0.207588320884639
chr1		2050001		2100000		-0.337090757024753
chr1		2100001		2150000		-0.0543961099480424
chr1		2150001		2200000		-0.184704167402158
chr1		2200001		2250000		-0.471113690027114
chr1		2250001		2300000		-0.293611534049028
chr1		2300001		2350000		-0.260271320787184
chr1		2350001		2400000		-0.215471485062052
chr1		2400001		2450000		-0.287699902176203
chr1		2450001		2500000		-0.523747436140141
chr1		2500001		2550000		-0.356960499012541
chr1		2550001		2600000		-0.471282782353304
chr1		2700001		2750000		-0.326566281153358
chr1		2750001		2800000		-0.295620204301099
chr1		2800001		2850000		-0.30512913497414
chr1		2850001		2900000		-0.315428686126748
chr1		2900001		2950000		-0.220968687580879
chr1		2950001		3000000		-0.413099148649445
chr1		3000001		3050000		-0.217140042398178
chr1		3050001		3100000		-0.401415178676074
chr1		3100001		3150000		-0.295375951769193
chr1		3150001		3200000		-0.121874109016764
chr1		3200001		3250000		-0.301898305433206
chr1		3250001		3300000		-0.189697987368032
chr1		3300001		3350000		-0.154385605691465
chr1		3350001		3400000		-0.194547971291502
chr1		3400001		3450000		-0.101482206019267
chr1		3450001		3500000		-0.162744283655021
chr1		3500001		3550000		-0.251554377685122
chr1		3550001		3600000		-0.28202222745091
chr1		3600001		3650000		-0.158683016625431
chr1		3650001		3700000		-0.464538199375761
chr1		3700001		3750000		-0.233541399049845
chr1		3750001		3800000		-0.329966760056311
chr1		4000001		4050000		-0.193742799041611
chr1		4050001		4100000		-0.226125129414795
chr1		4100001		4150000		-0.252231269999333
chr1		4150001		4200000		-0.254013352349668
chr1		4200001		4250000		-0.38904829602251
chr1		4250001		4300000		-0.258553500054725
